;Low-FVB-youngest;Low-FVB-middle;Low-FVB-oldest;Low-DUHi youngest;Low-DUHi-middle;Low-DUHi-oldest;Up-FVB-youngest;Up-FVB-middle;Up-FVB-oldest;Up-DUHi-youngest;Up-DUHi-middle;Up-DUHi-oldest;baseMean;log2FC;padj;
Sh3tc1;350,0660177;331,170997;391,0266418;348,9721598;346,9389793;305,5068606;372,4062888;340,0471527;399,9848247;284,0769861;290,340306;439,1176772;349,971241;-0,114350566;0,53691155;
Sh3tc2;205,1644166;206,0191667;210,9776514;124,3861164;176,4706919;124,6687189;162,3762017;191,5511093;150,5825222;158,0750971;167,6369624;166,1240369;170,3360576;-0,298056128;0,091323825;
Mapk4;178,0800052;180,9888007;214,2914365;132,1602487;133,2533796;180,8381417;221,5023187;233,7275003;264,6958399;178,693588;141,7137208;157,6591178;184,8003415;-0,485844231;0,002288389;
Shank1;6751,466659;5777,201026;6809,828381;6563,095224;7636,258986;5240,196152;8183,23108;6843,998119;8809,077551;7009,141444;5708,297802;9744,179974;7089,664367;-0,043117569;0,887905454;
Phex;382,5673114;503,4954402;311,4957994;260,0015349;312,1250332;250,7074237;314,1626512;441,0947562;459,9825484;182,1300032;276,5145771;439,1176772;344,449563;-0,487022173;0,046791788;
Shank3;2612,968593;2325,89863;2734,977303;2780,547977;3012,006571;2363,225716;2602,431625;2520,918039;2423,437467;2930,116655;2403,084497;3449,454524;2679,9223;0,154241648;0,22400129;
Sharpin;1413,129166;1334,311052;1352,024321;1389,842092;1357,743895;1302,856612;1486,977717;1474,416336;1528,177315;1505,149838;1419,729532;1534,266583;1424,885372;-0,012440179;0,923089953;
Shb;1209,31897;825,0393733;976,4620095;1115,156085;1200,480897;1001,459709;992,789277;912,9431308;739,9719257;1136,307945;897,8082676;975,5819238;998,6099595;0,159517017;0,355878547;
Cks2;3517,587934;4081,875079;3634,11766;2124,065696;2448,98103;3290,706185;3372,836104;3787,967119;3117,528781;2257,724757;2542,205893;2692,902382;3072,374885;-0,487058609;1,93E-05;
Ly6g6e;446,2156783;395,6723249;519,1596657;265,1842898;277,3110872;468,5351853;471,2439768;603,6495966;524,6859759;305,8409488;360,3330583;437,0014474;422,9027696;-0,487338899;0,010170533;
Shc3;43,33505829;23,10495328;45,28839637;43,18962374;38,41538871;54,79943688;42,35900915;46,56976509;48,23346415;61,85547279;42,34129462;44,44082516;44,49439069;0,190748845;0,608789958;
Shc4;292,5116434;300,3643926;317,0187746;232,3601757;271,3086827;309,6168184;243,5643026;282,054615;238,8144689;208,4758527;254,0477677;231,7271598;265,1553879;-0,156124226;0,364416401;
Shcbp1;2770,735289;3340,591162;2795,730029;1949,579616;2199,281003;3041,368747;2601,549145;2544,642259;2341,08765;1916,374185;2469,620817;2267,540198;2519,841675;-0,244573281;0,115209329;
Shcbp1l;21,66752914;23,10495328;26,5102808;25,91377425;28,81154153;2,739971844;25,59190136;22,84554514;19,99924123;21,76396265;31,10788993;19,04606793;22,42522159;-0,090250795;0,909294724;
Shd;397,4637377;295,5508607;342,4244603;438,8065772;483,7938015;335,6465509;578,9064584;466,5763257;471,7468079;689,5739744;521,0571563;621,1134374;470,221679;0,275904528;0,31827178;
She;587,0546177;615,1693811;706,9408214;584,7875055;545,0183273;619,2336368;567,4342268;574,6533278;623,5057561;569,299444;660,1785529;722,6924663;614,6640053;0,013190918;0,947249782;
Shf;1198,485206;817,3377222;1004,076885;954,4906847;872,7496122;924,7404974;1130,456057;1093,071467;1055,254082;1061,852283;827,8155153;1117,369318;1004,808277;-0,13033218;0,405409454;
Acy3;81,93034458;86,6435748;66,275702;66,51202057;62,42500665;52,05946504;90,01289445;87,86748131;90,58479853;67,58283138;49,25415905;61,37066332;71,87657847;-0,487555972;0,007962432;
Shisa2;3661,812425;3436,8618;3179,024506;2432,439609;3073,231096;3150,967621;3994,984051;3556,875643;3532,807143;4531,486117;4003,412612;3443,105835;3499,750705;-0,05014919;0,84246924;
Shisa3;108,3376457;98,19605144;55,22975167;77,74132274;81,632701;79,45918348;75,01074537;101,0476035;75,29126112;108,8198132;85,5466973;77,24238659;85,2962636;-0,017841247;0,96861209;
Shisa4;454,3410017;318,655814;355,6796007;312,6928759;372,1490781;294,5469732;431,5324057;445,4881302;430,5718995;374,5692519;336,1380328;477,2098131;383,6312397;-0,169856392;0,399569355;
Shisa5;1436,150916;1386,297197;1532,073311;1744,860799;1524,610739;1396,015655;1558,458545;1485,839109;1578,763632;1536,077574;1287,521;1570,242489;1503,075914;0,014060094;0,933045655;
Shisa6;18,28197772;13,47788941;22,09190067;7,774132274;39,6158696;6,84992961;37,06413301;35,14699252;22,35209314;11,45471718;17,28216107;23,27852747;21,22252697;-0,486958874;0,500151579;
Shisa7;131,3593954;21,17954051;25,40568577;54,41892592;103,2413571;31,50967621;57,36115823;27,23891921;31,76350078;79,03754856;50,1182671;46,55705493;54,93258582;0,299536132;0,714765233;
Shisa8;16,92775714;30,80660437;19,8827106;25,04998177;32,41298422;20,54978883;23,82694265;21,96687033;21,17566719;27,49132124;16,41805302;23,27852747;23,31560074;0,10739132;0,844959753;
Shisa9;15,57353657;19,25412773;29,8240659;15,54826455;14,40577076;19,17980291;25,59190136;30,75361846;35,29277865;21,76396265;31,97199798;56,0800889;26,26999303;0,038927822;0,96727639;
Shkbp1;1980,547586;1557,658934;1725,377442;1931,439974;2033,61464;1948,119981;2007,640538;1778,437822;1606,997854;2217,633247;1837,093722;1906,723022;1877,607063;0,154562504;0,130467615;
Shmt1;3808,068247;3741,077018;3415,407843;3743,676586;3687,877316;3585,253158;3334,889491;3356,537786;2975,18124;3219,921;3461,616862;2947,908069;3439,784551;0,000577565;0,998058445;
Shmt2;5186,664789;4517,981072;4633,776165;5699,302749;5236,497673;4889,479756;4498,879764;4417,97696;3742,210963;5099,64009;4547,800686;5187,93728;4804,845662;0,183144405;0,063046678;
Shoc2;3032,09986;3460,92946;3045,368507;2878,156526;2729,89356;3052,328634;2786,86981;2983,979665;2726,955364;2895,752504;3086,593967;2844,21281;2960,261722;-0,044762021;0,680763902;
Ccdc92;520,6978097;340,7980609;431,8966581;322,1945931;274,9101254;383,5960582;533,0175318;463,0616265;382,3384354;331,0413266;269,6017127;329,0737292;381,8523056;-0,488639858;0,001288665;
Shpk;79,22190343;85,68086841;108,2503133;90,69820986;97,23895266;90,41907086;93,54281187;108,077002;129,406855;95,07415262;76,90561676;103,6952587;96,51758463;-0,118259236;0,658391633;
Shprh;2852,665634;2786,072283;3016,649036;2815,099676;2440,577664;3167,407452;2819,521547;2577,153227;2898,713553;2867,115711;2774,65096;2997,639469;2834,438851;0,009442165;0,949666699;
Shq1;721,7995646;733,5822666;689,2673008;791,233907;777,9116213;676,7730455;732,4578666;774,1125103;667,0335165;719,3562391;728,4430891;698,355824;725,8605626;0,02445276;0,841573741;
Shroom1;159,1209172;148,2567835;170,1076351;170,1671175;171,6687683;149,3284655;203,8527315;179,2496619;268,2251177;208,4758527;197,0166362;212,6810918;186,5125649;-0,018680732;0,960951589;
Shroom2;1354,220571;1271,735137;1227,205082;1078,013009;1136,85541;1400,125612;1123,396222;1171,273526;1175,249529;1150,053605;1127,66101;1241,16876;1204,746456;-0,04047153;0,770226858;
Shroom3;337,2009223;277,2594393;376,6669064;272,9584221;345,7384984;363,0462693;314,1626512;290,8413631;258,8137101;430,6973661;342,1867892;312,143891;326,8096857;0,152469024;0,432984792;
Dgat2;497,67606;415,889159;482,7080296;381,7962739;424,9702376;334,276565;429,767447;537,7489856;555,2730507;318,4411377;311,0788993;308,9695464;416,549616;-0,489140719;6,78E-05;
Shtn1;703,5175869;714,3281389;543,4607564;653,027111;702,2813248;641,1534115;577,1414997;574,6533278;475,2760858;672,3918986;712,8891442;505,7789149;622,9916;0,113552287;0,55212405;
Siae;687,26694;766,3142838;761,065978;602,9271475;665,066417;652,1132989;845,4152243;941,0607248;988,1978022;644,9005774;769,0561676;840,1432185;763,627315;-0,255693557;0,075065721;
Siah1a;1618,970693;1922,524654;1583,989278;1582,467814;1611,045364;1613,843416;1460,503336;1595,673461;1550,529409;1556,696065;1826,724425;1411,525256;1611,207764;-0,018992478;0,912514773;
Siah1b;796,281696;724,9179091;668,2799952;721,2667165;722,6895;679,5130173;780,1117519;695,910452;656,4456829;702,1741633;730,1713052;636,9851607;709,5622792;-0,04611865;0,70626929;
Siah2;643,2547715;646,9386918;704,7316313;730,7684337;749,1000798;621,9736086;645,0924102;680,9729801;594,0951073;775,4843533;736,2200616;730,0992705;688,2276166;0,151489982;0,074812741;
Sidt2;5416,205176;4697,04446;5522,975167;4967,670523;5151,263529;5536,113111;5916,141611;5566,404941;6063,299372;5237,096696;4700,747811;5773,074812;5379,003101;-0,081383754;0,458501946;
Sigirr;137,453388;127,077243;153,5387096;114,8843992;114,0456852;104,1189301;142,0791765;139,7092953;196,4631345;127,1473607;121,8392355;133,3224755;134,3065861;-0,315480125;0,06077178;
Siglec1;35,20973486;61,61320874;59,6481318;63,92064314;45,61827409;41,09957766;61,77355501;62,38591173;65,87985348;50,4007556;41,47718657;59,25443355;54,02343885;-0,183197535;0,607228444;
Siglec15;6,093992572;1,925412773;15,46433047;8,637924749;10,80432807;10,95988738;12,354711;9,665422944;16,46996337;3,436415155;8,641080535;26,45287212;10,90886176;0,169105165;0,888084614;
Siglece;12,86509543;12,51518303;8,836760267;20,7310194;26,41057974;19,17980291;13,23719036;19,33084589;21,17566719;16,03660406;21,60270134;26,45287212;18,19786014;0,575953212;0,164386746;
Siglech;14,219316;8,66435748;9,9413553;12,09309465;14,40577076;5,479943688;7,942314216;10,54409776;14,11711146;9,163773746;11,2334047;16,92983816;11,22786483;0,093593628;0,911153772;
Has3;4563,046216;4472,733872;5007,129286;2948,123717;2763,507025;4479,853965;3649,934622;4135,922345;4391,59809;2509,728535;3128,935262;2851,619615;3741,844379;-0,489382494;0,000793076;
Sik1;2300,820751;1882,090986;2108,671919;2163,80015;2343,338711;2667,36259;2129,422689;2023,588095;1615,232836;2230,233435;2096,326138;2240,029211;2150,076459;0,186585964;0,106731368;
Sik2;1430,734034;1313,131511;1428,241378;1394,161054;1385,354955;1635,763191;1528,454247;1315,376195;1510,530926;1584,187386;1410,224343;1676,053978;1467,684433;0,090882291;0,387389338;
Sik3;4716,07314;4191,623607;5001,606311;4164,343521;4629,054339;5189,506673;5449,310031;5511,927102;5493,90921;5317,279716;4631,619167;6310,597173;5050,570833;-0,005908251;0,981159269;
Sike1;4202,146433;4453,479745;4539,885587;4252,450354;4139,258133;4183,937006;4154,712814;3984,790277;4446,89011;4227,936112;4340,414753;4149,926578;4256,318992;-0,026460061;0,709894371;
Kif5a;838,939644;621,9083258;716,8821767;473,3582762;547,4192891;539,7744533;1027,205972;886,5828864;901,1422815;634,5913319;653,2656885;707,8788579;712,4124319;-0,48958084;0,001411572;
Acap1;88,02433715;81,83004286;100,518148;50,96375602;64,82596844;58,90939465;80,30562152;72,05133467;96,46692831;67,58283138;59,62345569;67,71935263;74,06843095;-0,489848849;0,006949558;
Milr1;57,55437429;64,5013279;49,7067765;43,18962374;38,41538871;35,61963397;53,8312408;46,56976509;52,93916797;29,78226467;45,79772684;37,03402097;46,24510929;-0,490003752;0,034642109;
Sin3a;6702,714719;7359,890326;6950,11195;6705,620982;6905,16612;7095,15709;6960,99717;6988,100788;6687,981554;6798,374648;7000,139342;6741,249931;6907,958718;-0,014275544;0,824632064;
Tulp2;88,02433715;93,3825195;104,9365282;69,96719046;51,62067857;98,63898639;101,4851261;110,7130264;129,406855;74,45566169;64,80810401;87,82353544;89,60521241;-0,490415288;0,020300295;
Sipa1;2328,582273;1930,226305;2387,029867;2395,296533;2530,613731;1875,510727;2289,151453;2145,723894;2195,210832;2273,761361;1946,835445;2424,141201;2226,840302;0,018513506;0,924238091;
Sipa1l1;6572,032433;6210,4189;6887,150033;5980,899096;5795,921771;6947,198611;6327,376992;6762,281362;6800,918446;6010,290106;5519,922246;5756,144973;6297,546247;-0,136043666;0,065004662;
Dlx1;29014,85285;28302,60506;27949,56813;18649,27953;18364,95676;23839,12503;36909,69912;35635,53572;30084,74095;22234,75152;25161,0983;25458,24413;26800,37143;-0,490878739;2,65E-05;
Sipa1l3;4824,410786;3749,741376;4993,874146;4148,795257;4457,385571;5274,4458;5447,545073;5261,504781;5239,801203;5256,569715;4110,562011;5676,786357;4870,118506;-0,029483278;0,899330733;
Sirpa;3680,094403;3611,111656;3782,133394;3707,397302;3696,280682;3537,303651;3108,092296;3334,570916;3043,413945;3420,378551;3153,130287;3622,985366;3474,741037;0,039606601;0,751500025;
Sirt1;1992,735571;2220,963634;2176,052216;1973,765805;1897,960298;2008,399362;1818,789955;1932,205914;1871,693694;1932,410789;2218,165373;1915,187942;1996,527546;-0,007232167;0,962927577;
Sirt2;2575,727527;2495,334954;2837,704641;2603,470519;2714,287308;2661,882647;2968,660558;2967,284844;3164,585819;3152,338169;2674,414426;3038,905949;2821,216447;-0,013644131;0,936169039;
Sirt3;602,6281543;507,3462658;539,0423763;514,820315;555,8226553;571,2841295;683,9215019;645,8259876;685,8563317;626,5730299;596,2345569;643,33385;597,7240962;-0,063445389;0,707118548;
Sirt4;708,9344692;707,5891942;753,3338128;592,5616378;603,8418912;590,4639324;816,2934055;815,4102265;787,0289639;704,4651067;760,4150871;731,1573854;714,2912594;-0,202049169;0,063246822;
Sirt5;288,4489817;271,483201;289,4038987;326,5135555;320,5283995;331,5365931;349,4618255;292,5987128;275,2836735;359,6781195;277,3786852;318,4925803;308,4006855;0,126213806;0,355878547;
Sirt6;1927,055873;1486,418661;1603,871988;1798,415933;1872,750199;1813,861361;2023,525166;1855,761205;1812,872397;2085,903999;1619,338492;2083,428208;1831,933624;0,073090716;0,63343863;
Sirt7;1242,497374;1075,343034;1197,381016;1122,930217;1178,872241;1083,658864;1222,23391;1260,019682;1156,426714;1187,854172;1088,776147;1113,136859;1160,760853;-0,08018533;0,294922902;
Siva1;2577,081748;2142,02171;2394,762032;2281,275926;2571,430082;2927,659915;2583,017079;2623,722992;2462,259524;2861,388352;2460,115628;2980,709631;2572,120385;0,120502813;0,291937423;
Ppp1r14c;589,7630589;751,873688;648,3972846;513,0927301;480,1923588;732,9424683;681,2740638;827,7116739;855,2616693;351,6598175;453,6567281;568,2076931;621,1694362;-0,491177665;0,008549929;
Six2;10237,23041;10455,95407;10357,78763;13231,57313;13268,91536;13624,51;18287,61972;17841,49208;15820,57624;22570,37474;18818,54519;21852,1886;15530,56393;0,316581812;0,352118307;
Six4;2218,213296;2629,151142;2304,18524;2596,560179;2521,009884;2541,323885;2164,721863;1927,81254;2071,686107;2327,598532;2541,341785;2105,648621;2329,104423;0,136273613;0,223434644;
Six5;3535,192802;3226,029102;3884,860732;3585,602563;3873,951855;3430,444749;4440,636126;4350,319;4700,998116;4250,845546;3619,748636;4410,22284;3942,404339;-0,058783846;0,748545466;
Rab27a;671,0162932;700,8502495;699,2086561;431,032445;453,7817791;634,3034819;826,0006784;975,3290425;928,2000785;571,5903874;677,460714;646,5081946;684,6068333;-0,491263983;0,002835642;
Pnma1;104,9520943;117,4501792;138,0743792;86,37924749;99,63991446;90,41907086;132,3719036;147,6173686;154,1118001;122,5654739;81,22615703;84,64919078;113,2880649;-0,491733321;0,006063634;
Marveld3;228,1861663;201,2056348;218,7098166;142,5257584;142,8572268;163,0283247;195,9104173;194,1871337;184,6988749;152,3477385;152,9471255;119,566982;174,6809333;-0,491825363;3,13E-05;
Skap1;22,34463943;18,29142135;15,46433047;12,95688712;6,002404485;24,6597466;16,76710779;21,08819551;25,88137101;6,87283031;11,2334047;22,22041258;16,98189595;-0,526039931;0,346119398;
Skap2;152,3498143;195,4293965;180,0489904;171,03091;156,0625166;150,6984514;140,3142178;171,3415886;172,9346154;130,5837759;153,8112335;194,6931388;164,1082208;-0,07480968;0,744363071;
Cxcr2;118,4943;153,0703155;99,413553;90,69820986;111,6447234;108,2288878;154,4338875;135,3159212;158,8175039;82,47396371;112,334047;77,24238659;116,8473083;-0,49235605;0,011153758;
Skida1;1188,328551;1228,413349;1306,735924;1412,300696;1445,379;1297,376668;1347,545979;1376,004757;1543,470853;1575,023613;1576,13309;1441,152473;1394,82208;0,132753149;0,197074743;
Skil;6597,085514;5816,671988;6186,836782;5417,706402;4545,020676;6654,021624;6702,430719;5546,19542;5960,950314;5615,102363;5245,135885;6068,288864;5862,953879;-0,134304727;0,280202968;
Skint8;88,70144743;91,45710673;90,57679274;93,28958729;90,03606728;131,5186485;84,7180183;76,44470874;82,34981685;81,328492;89,00312951;104,7533736;92,01476575;0,189427071;0,382933483;
Skiv2l;4897,538697;4435,188323;4813,825155;4466,670888;4786,317337;4596,302769;5105,143082;5019,869207;4800,994322;4824,726877;4304,122215;5128,682847;4764,948477;-0,04925017;0,569532678;
Skiv2l-ps1;20,99041886;18,29142135;18,77811557;13,8206796;20,40817525;16,43983106;13,23719036;20,2095207;17,64638932;18,32754749;19,87448523;19,04606793;18,08915356;-0,024284733;0,971279703;
Skiv2l2;4709,979148;5290,071595;4500,120166;5187,937604;5217,289979;5245,676096;4388,569844;4604,256021;4341,011774;4668,942724;5563,127649;4586,928026;4858,659219;0,130511277;0,132281509;
Skp1a;10659,74723;14448,29745;10611,84449;10889,83173;10771,91509;10855,76845;9634,027144;11500,09595;9873,74304;10217,60773;13281,34078;9412,990015;11013,10076;-0,028288956;0,901903295;
Hlf;369,702216;464,0244784;509,2183104;302,3273662;309,7240714;316,466748;563,02183;522,8115138;656,4456829;367,6964216;413,9077576;478,2679279;439,4678603;-0,49251483;0,006933101;
Sla;76,51346229;59,68779597;98,30895797;43,18962374;124,8500133;60,27938057;69,71586923;48,32711472;49,40989011;77,89207684;55,30291543;78,30050148;70,14813347;0,123669338;0,818663316;
Sla2;58,90859486;51,98614488;50,81137154;46,64479364;32,41298422;32,87966213;51,18380272;63,26458654;57,64487179;50,4007556;39,74897046;59,25443355;49,595081;-0,347076432;0,194640195;
Hs3st2;86,67011658;79,90463009;81,74003247;57,01030334;50,42019768;71,23926795;96,19024995;101,0476035;107,0547619;64,14641622;69,99275234;79,35861636;78,7312457;-0,49326228;0,008498005;
Slain2;3216,273857;3649,619912;3461,800835;3180,483892;3152,462836;3511,273918;3251,936432;3510,305878;3130,469466;2964,480807;3178,189421;3272,749339;3290,003883;-0,070638778;0,381175188;
Slc7a5;11045,02298;9086,022877;11043,74114;7369,877396;6839,139671;8726,810324;9949,072274;9921,117315;7576,18315;6013,726521;5658,179535;7043,870788;8356,063665;-0,493318583;0,000125637;
Slbp;5599,024953;6650,375719;5377,168622;5781,363034;5959,187173;5500,493477;5023,072502;5306,317196;4857,462768;5263,442545;6242,316579;5139,263996;5558,290714;0,046437839;0,752060385;
Slc10a1;18,959088;16,36600857;18,77811557;20,7310194;26,41057974;12,3298733;20,29702522;14,05879701;24,70494505;26,34584952;25,92324161;15,87172327;20,06468885;0,191423636;0,713270661;
Slc10a2;14,219316;19,25412773;14,35973543;33,68790652;14,40577076;26,02973252;21,17950458;14,05879701;19,99924123;22,90943437;20,73859328;24,33664235;20,43156682;0,478673754;0,245862148;
Slc10a3;530,854464;541,0409893;539,0423763;608,1099023;588,2356396;535,6644955;537,4299286;541,2636849;547,0380691;570,4449157;564,262559;523,766868;552,2628243;0,069989033;0,424397229;
Gm3550;385,2757526;405,2993888;383,2944766;234,9515532;250,9005075;380,8560863;397,9981901;357,6206489;367,0448979;221,0760416;279,9710093;267,7030659;327,6659682;-0,494831094;0,000319147;
